2023-10-26 18:58:15 - CPU Usage: %, Memory Usage: %
2023-10-26 19:01:15 - CPU Usage: %, Memory Usage: %
2023-10-26 19:04:16 - CPU Usage: %, Memory Usage: %
2023-10-26 19:07:16 - CPU Usage: %, Memory Usage: %
2023-10-26 19:10:16 - CPU Usage: %, Memory Usage: %
2023-10-26 19:13:17 - CPU Usage: %, Memory Usage: %
2023-10-26 19:16:17 - CPU Usage: %, Memory Usage: %
2023-10-26 19:19:17 - CPU Usage: %, Memory Usage: %
2023-10-26 19:22:18 - CPU Usage: %, Memory Usage: %
2023-10-26 19:25:18 - CPU Usage: %, Memory Usage: %
2023-10-26 19:28:18 - CPU Usage: %, Memory Usage: %
2023-10-26 19:31:19 - CPU Usage: %, Memory Usage: %
2023-10-26 19:34:19 - CPU Usage: %, Memory Usage: %
2023-10-26 19:37:19 - CPU Usage: %, Memory Usage: %
2023-10-26 19:40:20 - CPU Usage: %, Memory Usage: %
2023-10-26 19:43:20 - CPU Usage: %, Memory Usage: %
2023-10-26 19:46:20 - CPU Usage: %, Memory Usage: %
2023-10-26 19:49:21 - CPU Usage: %, Memory Usage: %
2023-10-26 19:52:21 - CPU Usage: %, Memory Usage: %
2023-10-26 19:55:21 - CPU Usage: %, Memory Usage: %
2023-10-26 19:58:22 - CPU Usage: %, Memory Usage: %
2023-10-26 20:01:22 - CPU Usage: %, Memory Usage: %
2023-10-26 20:04:22 - CPU Usage: %, Memory Usage: %
2023-10-26 20:07:23 - CPU Usage: %, Memory Usage: %
2023-10-26 20:10:23 - CPU Usage: %, Memory Usage: %
2023-10-26 20:13:23 - CPU Usage: %, Memory Usage: %
2023-10-26 20:16:23 - CPU Usage: %, Memory Usage: %
2023-10-26 20:19:24 - CPU Usage: %, Memory Usage: %
2023-10-26 20:22:24 - CPU Usage: %, Memory Usage: %
2023-10-26 20:25:24 - CPU Usage: %, Memory Usage: %
2023-10-26 20:28:25 - CPU Usage: %, Memory Usage: %
2023-10-26 20:31:25 - CPU Usage: %, Memory Usage: %
2023-10-26 20:34:25 - CPU Usage: %, Memory Usage: %
2023-10-26 20:37:26 - CPU Usage: %, Memory Usage: %
2023-10-26 20:40:26 - CPU Usage: %, Memory Usage: %
2023-10-26 20:43:26 - CPU Usage: %, Memory Usage: %
2023-10-26 20:46:27 - CPU Usage: %, Memory Usage: %
2023-10-26 20:49:27 - CPU Usage: %, Memory Usage: %
2023-10-26 20:52:27 - CPU Usage: %, Memory Usage: %
2023-10-26 20:55:28 - CPU Usage: %, Memory Usage: %
2023-10-26 20:58:28 - CPU Usage: %, Memory Usage: %
2023-10-26 21:01:28 - CPU Usage: %, Memory Usage: %
2023-10-26 21:04:29 - CPU Usage: %, Memory Usage: %
2023-10-26 21:07:29 - CPU Usage: %, Memory Usage: %
2023-10-26 21:10:29 - CPU Usage: %, Memory Usage: %
2023-10-26 21:13:30 - CPU Usage: %, Memory Usage: %
2023-10-26 21:16:30 - CPU Usage: %, Memory Usage: %
2023-10-26 21:19:30 - CPU Usage: %, Memory Usage: %
2023-10-26 21:22:31 - CPU Usage: %, Memory Usage: %
2023-10-26 21:25:31 - CPU Usage: %, Memory Usage: %
2023-10-26 21:28:31 - CPU Usage: %, Memory Usage: %
2023-10-26 21:31:32 - CPU Usage: %, Memory Usage: %
2023-10-26 21:34:32 - CPU Usage: %, Memory Usage: %
2023-10-26 21:37:32 - CPU Usage: %, Memory Usage: %
2023-10-26 21:40:32 - CPU Usage: %, Memory Usage: %
2023-10-26 21:43:33 - CPU Usage: %, Memory Usage: %
2023-10-26 21:46:33 - CPU Usage: %, Memory Usage: %
2023-10-26 21:49:33 - CPU Usage: %, Memory Usage: %
2023-10-26 21:52:34 - CPU Usage: %, Memory Usage: %
2023-10-26 21:55:34 - CPU Usage: %, Memory Usage: %
2023-10-26 21:58:34 - CPU Usage: %, Memory Usage: %
2023-10-26 22:01:35 - CPU Usage: %, Memory Usage: %
2023-10-26 22:04:35 - CPU Usage: %, Memory Usage: %
2023-10-26 22:07:35 - CPU Usage: %, Memory Usage: %
2023-10-26 22:10:36 - CPU Usage: %, Memory Usage: %
2023-10-26 22:13:36 - CPU Usage: %, Memory Usage: %
2023-10-26 22:16:36 - CPU Usage: %, Memory Usage: %
2023-10-26 22:19:37 - CPU Usage: %, Memory Usage: %
2023-10-26 22:22:37 - CPU Usage: %, Memory Usage: %
2023-10-26 22:25:37 - CPU Usage: %, Memory Usage: %
2023-10-26 22:28:38 - CPU Usage: %, Memory Usage: %
2023-10-26 22:31:38 - CPU Usage: %, Memory Usage: %
2023-10-26 22:34:38 - CPU Usage: %, Memory Usage: %
2023-10-26 22:37:39 - CPU Usage: %, Memory Usage: %
2023-10-26 22:40:39 - CPU Usage: %, Memory Usage: %
2023-10-26 22:43:39 - CPU Usage: %, Memory Usage: %
2023-10-26 22:46:39 - CPU Usage: %, Memory Usage: %
2023-10-26 22:49:40 - CPU Usage: %, Memory Usage: %
2023-10-26 22:52:40 - CPU Usage: %, Memory Usage: %
2023-10-26 22:55:40 - CPU Usage: %, Memory Usage: %
2023-10-26 22:58:41 - CPU Usage: %, Memory Usage: %
2023-10-26 23:01:41 - CPU Usage: %, Memory Usage: %
2023-10-26 23:04:41 - CPU Usage: %, Memory Usage: %
2023-10-26 23:07:42 - CPU Usage: %, Memory Usage: %
2023-10-26 23:10:42 - CPU Usage: %, Memory Usage: %
2023-10-26 23:13:42 - CPU Usage: %, Memory Usage: %
2023-10-26 23:16:43 - CPU Usage: %, Memory Usage: %
2023-10-26 23:19:43 - CPU Usage: %, Memory Usage: %
2023-10-26 23:22:43 - CPU Usage: %, Memory Usage: %
2023-10-26 23:25:43 - CPU Usage: %, Memory Usage: %
2023-10-26 23:28:44 - CPU Usage: %, Memory Usage: %
2023-10-26 23:31:44 - CPU Usage: %, Memory Usage: %
2023-10-26 23:34:44 - CPU Usage: %, Memory Usage: %
2023-10-26 23:37:45 - CPU Usage: %, Memory Usage: %
2023-10-26 23:40:45 - CPU Usage: %, Memory Usage: %
2023-10-26 23:43:45 - CPU Usage: %, Memory Usage: %
2023-10-26 23:46:46 - CPU Usage: %, Memory Usage: %
2023-10-26 23:49:46 - CPU Usage: %, Memory Usage: %
2023-10-26 23:52:46 - CPU Usage: %, Memory Usage: %
2023-10-26 23:55:47 - CPU Usage: %, Memory Usage: %
2023-10-26 23:58:47 - CPU Usage: %, Memory Usage: %
2023-10-27 00:01:47 - CPU Usage: %, Memory Usage: %
2023-10-27 00:04:48 - CPU Usage: %, Memory Usage: %
2023-10-27 00:07:48 - CPU Usage: %, Memory Usage: %
2023-10-27 00:10:48 - CPU Usage: %, Memory Usage: %
2023-10-27 00:13:48 - CPU Usage: %, Memory Usage: %
2023-10-27 00:16:49 - CPU Usage: %, Memory Usage: %
2023-10-27 00:19:49 - CPU Usage: %, Memory Usage: %
2023-10-27 00:22:49 - CPU Usage: %, Memory Usage: %
2023-10-27 00:25:50 - CPU Usage: %, Memory Usage: %
2023-10-27 00:28:50 - CPU Usage: %, Memory Usage: %
2023-10-27 00:31:50 - CPU Usage: %, Memory Usage: %
2023-10-27 00:34:51 - CPU Usage: %, Memory Usage: %
2023-10-27 00:37:51 - CPU Usage: %, Memory Usage: %
2023-10-27 00:40:51 - CPU Usage: %, Memory Usage: %
2023-10-27 00:43:52 - CPU Usage: %, Memory Usage: %
2023-10-27 00:46:52 - CPU Usage: %, Memory Usage: %
2023-10-27 00:49:52 - CPU Usage: %, Memory Usage: %
2023-10-27 00:52:53 - CPU Usage: %, Memory Usage: %
2023-10-27 00:55:53 - CPU Usage: %, Memory Usage: %
2023-10-27 00:58:53 - CPU Usage: %, Memory Usage: %
2023-10-27 01:01:54 - CPU Usage: %, Memory Usage: %
2023-10-27 01:04:54 - CPU Usage: %, Memory Usage: %
2023-10-27 01:07:54 - CPU Usage: %, Memory Usage: %
2023-10-27 01:10:54 - CPU Usage: %, Memory Usage: %
2023-10-27 01:13:55 - CPU Usage: %, Memory Usage: %
2023-10-27 01:16:55 - CPU Usage: %, Memory Usage: %
2023-10-27 01:19:55 - CPU Usage: %, Memory Usage: %
2023-10-27 01:22:56 - CPU Usage: %, Memory Usage: %
2023-10-27 01:25:56 - CPU Usage: %, Memory Usage: %
2023-10-27 01:28:56 - CPU Usage: %, Memory Usage: %
2023-10-27 01:31:57 - CPU Usage: %, Memory Usage: %
2023-10-27 01:34:57 - CPU Usage: %, Memory Usage: %
2023-10-27 01:37:57 - CPU Usage: %, Memory Usage: %
2023-10-27 01:40:58 - CPU Usage: %, Memory Usage: %
2023-10-27 01:43:58 - CPU Usage: %, Memory Usage: %
2023-10-27 01:46:58 - CPU Usage: %, Memory Usage: %
2023-10-27 01:49:58 - CPU Usage: %, Memory Usage: %
2023-10-27 01:52:59 - CPU Usage: %, Memory Usage: %
2023-10-27 01:55:59 - CPU Usage: %, Memory Usage: %
2023-10-27 01:58:59 - CPU Usage: %, Memory Usage: %
2023-10-27 02:02:00 - CPU Usage: %, Memory Usage: %
2023-10-27 02:05:00 - CPU Usage: %, Memory Usage: %
2023-10-27 02:08:00 - CPU Usage: %, Memory Usage: %
2023-10-27 02:11:01 - CPU Usage: %, Memory Usage: %
2023-10-27 02:14:01 - CPU Usage: %, Memory Usage: %
2023-10-27 02:17:01 - CPU Usage: %, Memory Usage: %
2023-10-27 02:20:01 - CPU Usage: %, Memory Usage: %
2023-10-27 02:23:02 - CPU Usage: %, Memory Usage: %
2023-10-27 02:26:02 - CPU Usage: %, Memory Usage: %
2023-10-27 02:29:02 - CPU Usage: %, Memory Usage: %
2023-10-27 02:32:03 - CPU Usage: %, Memory Usage: %
2023-10-27 02:35:03 - CPU Usage: %, Memory Usage: %
2023-10-27 02:38:03 - CPU Usage: %, Memory Usage: %
2023-10-27 02:41:04 - CPU Usage: %, Memory Usage: %
2023-10-27 02:44:04 - CPU Usage: %, Memory Usage: %
2023-10-27 02:47:04 - CPU Usage: %, Memory Usage: %
2023-10-27 02:50:05 - CPU Usage: %, Memory Usage: %
2023-10-27 02:53:05 - CPU Usage: %, Memory Usage: %
2023-10-27 02:56:05 - CPU Usage: %, Memory Usage: %
2023-10-27 02:59:05 - CPU Usage: %, Memory Usage: %
2023-10-27 03:02:06 - CPU Usage: %, Memory Usage: %
2023-10-27 03:05:06 - CPU Usage: %, Memory Usage: %
2023-10-27 03:08:06 - CPU Usage: %, Memory Usage: %
2023-10-27 03:11:07 - CPU Usage: %, Memory Usage: %
2023-10-27 03:14:07 - CPU Usage: %, Memory Usage: %
2023-10-27 03:17:07 - CPU Usage: %, Memory Usage: %
2023-10-27 03:20:08 - CPU Usage: %, Memory Usage: %
2023-10-27 03:23:08 - CPU Usage: %, Memory Usage: %
2023-10-27 03:26:08 - CPU Usage: %, Memory Usage: %
2023-10-27 03:29:09 - CPU Usage: %, Memory Usage: %
2023-10-27 03:32:09 - CPU Usage: %, Memory Usage: %
2023-10-27 03:35:09 - CPU Usage: %, Memory Usage: %
2023-10-27 03:38:10 - CPU Usage: %, Memory Usage: %
2023-10-27 03:41:10 - CPU Usage: %, Memory Usage: %
2023-10-27 03:44:10 - CPU Usage: %, Memory Usage: %
2023-10-27 03:47:11 - CPU Usage: %, Memory Usage: %
2023-10-27 03:50:11 - CPU Usage: %, Memory Usage: %
2023-10-27 03:53:11 - CPU Usage: %, Memory Usage: %
2023-10-27 03:56:12 - CPU Usage: %, Memory Usage: %
2023-10-27 03:59:12 - CPU Usage: %, Memory Usage: %
2023-10-27 04:02:12 - CPU Usage: %, Memory Usage: %
2023-10-27 04:05:12 - CPU Usage: %, Memory Usage: %
2023-10-27 04:08:13 - CPU Usage: %, Memory Usage: %
2023-10-27 04:11:13 - CPU Usage: %, Memory Usage: %
2023-10-27 04:14:13 - CPU Usage: %, Memory Usage: %
2023-10-27 04:17:14 - CPU Usage: %, Memory Usage: %
2023-10-27 04:20:14 - CPU Usage: %, Memory Usage: %
2023-10-27 04:23:14 - CPU Usage: %, Memory Usage: %
2023-10-27 04:26:15 - CPU Usage: %, Memory Usage: %
2023-10-27 04:29:15 - CPU Usage: %, Memory Usage: %
2023-10-27 04:32:15 - CPU Usage: %, Memory Usage: %
2023-10-27 04:35:16 - CPU Usage: %, Memory Usage: %
2023-10-27 04:38:16 - CPU Usage: %, Memory Usage: %
2023-10-27 04:41:16 - CPU Usage: %, Memory Usage: %
2023-10-27 04:44:17 - CPU Usage: %, Memory Usage: %
2023-10-27 04:47:17 - CPU Usage: %, Memory Usage: %
2023-10-27 04:50:17 - CPU Usage: %, Memory Usage: %
2023-10-27 04:53:18 - CPU Usage: %, Memory Usage: %
2023-10-27 04:56:18 - CPU Usage: %, Memory Usage: %
2023-10-27 04:59:18 - CPU Usage: %, Memory Usage: %
2023-10-27 05:02:19 - CPU Usage: %, Memory Usage: %
2023-10-27 05:05:19 - CPU Usage: %, Memory Usage: %
2023-10-27 05:08:19 - CPU Usage: %, Memory Usage: %
2023-10-27 05:11:20 - CPU Usage: %, Memory Usage: %
2023-10-27 05:14:20 - CPU Usage: %, Memory Usage: %
2023-10-27 05:17:20 - CPU Usage: %, Memory Usage: %
2023-10-27 05:20:20 - CPU Usage: %, Memory Usage: %
2023-10-27 05:23:21 - CPU Usage: %, Memory Usage: %
2023-10-27 05:26:21 - CPU Usage: %, Memory Usage: %
2023-10-27 05:29:21 - CPU Usage: %, Memory Usage: %
2023-10-27 05:32:22 - CPU Usage: %, Memory Usage: %
2023-10-27 05:35:22 - CPU Usage: %, Memory Usage: %
2023-10-27 05:38:22 - CPU Usage: %, Memory Usage: %
2023-10-27 05:41:23 - CPU Usage: %, Memory Usage: %
2023-10-27 05:44:23 - CPU Usage: %, Memory Usage: %
2023-10-27 05:47:23 - CPU Usage: %, Memory Usage: %
2023-10-27 05:50:24 - CPU Usage: %, Memory Usage: %
2023-10-27 05:53:24 - CPU Usage: %, Memory Usage: %
2023-10-27 05:56:24 - CPU Usage: %, Memory Usage: %
2023-10-27 05:59:25 - CPU Usage: %, Memory Usage: %
2023-10-27 06:02:25 - CPU Usage: %, Memory Usage: %
2023-10-27 06:05:25 - CPU Usage: %, Memory Usage: %
2023-10-27 06:08:26 - CPU Usage: %, Memory Usage: %
2023-10-27 06:11:26 - CPU Usage: %, Memory Usage: %
2023-10-27 06:14:26 - CPU Usage: %, Memory Usage: %
2023-10-27 06:17:27 - CPU Usage: %, Memory Usage: %
2023-10-27 06:20:27 - CPU Usage: %, Memory Usage: %
2023-10-27 06:23:27 - CPU Usage: %, Memory Usage: %
2023-10-27 06:26:28 - CPU Usage: %, Memory Usage: %
2023-10-27 06:29:28 - CPU Usage: %, Memory Usage: %
2023-10-27 06:32:28 - CPU Usage: %, Memory Usage: %
2023-10-27 06:35:29 - CPU Usage: %, Memory Usage: %
2023-10-27 06:38:29 - CPU Usage: %, Memory Usage: %
2023-10-27 06:41:29 - CPU Usage: %, Memory Usage: %
2023-10-27 06:44:29 - CPU Usage: %, Memory Usage: %
2023-10-27 06:47:30 - CPU Usage: %, Memory Usage: %
2023-10-27 06:50:30 - CPU Usage: %, Memory Usage: %
2023-10-27 06:53:30 - CPU Usage: %, Memory Usage: %
2023-10-27 06:56:31 - CPU Usage: %, Memory Usage: %
2023-10-27 06:59:31 - CPU Usage: %, Memory Usage: %
2023-10-27 07:02:31 - CPU Usage: %, Memory Usage: %
2023-10-27 07:05:32 - CPU Usage: %, Memory Usage: %
2023-10-27 07:08:32 - CPU Usage: %, Memory Usage: %
2023-10-27 07:11:32 - CPU Usage: %, Memory Usage: %
2023-10-27 07:14:33 - CPU Usage: %, Memory Usage: %
2023-10-27 07:17:33 - CPU Usage: %, Memory Usage: %
2023-10-27 07:20:33 - CPU Usage: %, Memory Usage: %
2023-10-27 07:23:34 - CPU Usage: %, Memory Usage: %
2023-10-27 07:26:34 - CPU Usage: %, Memory Usage: %
2023-10-27 07:29:34 - CPU Usage: %, Memory Usage: %
2023-10-27 07:32:35 - CPU Usage: %, Memory Usage: %
2023-10-27 07:35:35 - CPU Usage: %, Memory Usage: %
2023-10-27 07:38:35 - CPU Usage: %, Memory Usage: %
2023-10-27 07:41:36 - CPU Usage: %, Memory Usage: %
2023-10-27 07:44:36 - CPU Usage: %, Memory Usage: %
2023-10-27 07:47:36 - CPU Usage: %, Memory Usage: %
2023-10-27 07:50:37 - CPU Usage: %, Memory Usage: %
2023-10-27 07:53:37 - CPU Usage: %, Memory Usage: %
2023-10-27 07:56:37 - CPU Usage: %, Memory Usage: %
2023-10-27 07:59:37 - CPU Usage: %, Memory Usage: %
2023-10-27 08:02:38 - CPU Usage: %, Memory Usage: %
2023-10-27 08:05:38 - CPU Usage: %, Memory Usage: %
2023-10-27 08:08:38 - CPU Usage: %, Memory Usage: %
2023-10-27 08:11:39 - CPU Usage: %, Memory Usage: %
2023-10-27 08:14:39 - CPU Usage: %, Memory Usage: %
2023-10-27 08:17:39 - CPU Usage: %, Memory Usage: %
2023-10-27 08:20:40 - CPU Usage: %, Memory Usage: %
2023-10-27 08:23:40 - CPU Usage: %, Memory Usage: %
2023-10-27 08:26:40 - CPU Usage: %, Memory Usage: %
2023-10-27 08:29:41 - CPU Usage: %, Memory Usage: %
2023-10-27 08:32:41 - CPU Usage: %, Memory Usage: %
2023-10-27 08:35:41 - CPU Usage: %, Memory Usage: %
2023-10-27 08:38:42 - CPU Usage: %, Memory Usage: %
2023-10-27 08:41:42 - CPU Usage: %, Memory Usage: %
2023-10-27 08:44:42 - CPU Usage: %, Memory Usage: %
2023-10-27 08:47:43 - CPU Usage: %, Memory Usage: %
2023-10-27 08:50:43 - CPU Usage: %, Memory Usage: %
2023-10-27 08:53:43 - CPU Usage: %, Memory Usage: %
2023-10-27 08:56:44 - CPU Usage: %, Memory Usage: %
2023-10-27 08:59:44 - CPU Usage: %, Memory Usage: %
2023-10-27 09:02:44 - CPU Usage: %, Memory Usage: %
2023-10-27 09:05:45 - CPU Usage: %, Memory Usage: %
2023-10-27 09:08:45 - CPU Usage: %, Memory Usage: %
2023-10-27 09:11:45 - CPU Usage: %, Memory Usage: %
2023-10-27 09:14:45 - CPU Usage: %, Memory Usage: %
2023-10-27 09:17:46 - CPU Usage: %, Memory Usage: %
2023-10-27 09:20:46 - CPU Usage: %, Memory Usage: %
2023-10-27 09:23:46 - CPU Usage: %, Memory Usage: %
2023-10-27 09:26:47 - CPU Usage: %, Memory Usage: %
2023-10-27 09:29:47 - CPU Usage: %, Memory Usage: %
2023-10-27 09:32:47 - CPU Usage: %, Memory Usage: %
2023-10-27 09:35:48 - CPU Usage: %, Memory Usage: %
2023-10-27 09:38:48 - CPU Usage: %, Memory Usage: %
2023-10-27 09:41:48 - CPU Usage: %, Memory Usage: %
2023-10-27 09:44:49 - CPU Usage: %, Memory Usage: %
2023-10-27 09:47:49 - CPU Usage: %, Memory Usage: %
2023-10-27 09:50:49 - CPU Usage: %, Memory Usage: %
2023-10-27 09:53:50 - CPU Usage: %, Memory Usage: %
2023-10-27 09:56:50 - CPU Usage: %, Memory Usage: %
2023-10-27 09:59:50 - CPU Usage: %, Memory Usage: %
2023-10-27 10:02:51 - CPU Usage: %, Memory Usage: %
2023-10-27 10:05:51 - CPU Usage: %, Memory Usage: %
2023-10-27 10:08:51 - CPU Usage: %, Memory Usage: %
2023-10-27 10:11:52 - CPU Usage: %, Memory Usage: %
2023-10-27 10:14:52 - CPU Usage: %, Memory Usage: %
2023-10-27 10:17:52 - CPU Usage: %, Memory Usage: %
2023-10-27 10:20:53 - CPU Usage: %, Memory Usage: %
2023-10-27 10:23:53 - CPU Usage: %, Memory Usage: %
2023-10-27 10:26:53 - CPU Usage: %, Memory Usage: %
2023-10-27 10:29:53 - CPU Usage: %, Memory Usage: %
2023-10-27 10:32:54 - CPU Usage: %, Memory Usage: %
2023-10-27 10:35:54 - CPU Usage: %, Memory Usage: %
2023-10-27 10:38:54 - CPU Usage: %, Memory Usage: %
2023-10-27 10:41:55 - CPU Usage: %, Memory Usage: %
2023-10-27 10:44:55 - CPU Usage: %, Memory Usage: %
2023-10-27 10:47:55 - CPU Usage: %, Memory Usage: %
2023-10-27 10:50:56 - CPU Usage: %, Memory Usage: %
2023-10-27 10:53:56 - CPU Usage: %, Memory Usage: %
2023-10-27 10:56:56 - CPU Usage: %, Memory Usage: %
2023-10-27 10:59:57 - CPU Usage: %, Memory Usage: %
2023-10-27 11:02:57 - CPU Usage: %, Memory Usage: %
2023-10-27 11:05:57 - CPU Usage: %, Memory Usage: %
2023-10-27 11:08:58 - CPU Usage: %, Memory Usage: %
2023-10-27 11:11:58 - CPU Usage: %, Memory Usage: %
2023-10-27 11:14:58 - CPU Usage: %, Memory Usage: %
2023-10-27 11:17:58 - CPU Usage: %, Memory Usage: %
2023-10-27 11:20:59 - CPU Usage: %, Memory Usage: %
2023-10-27 11:23:59 - CPU Usage: %, Memory Usage: %
2023-10-27 11:26:59 - CPU Usage: %, Memory Usage: %
2023-10-27 11:30:00 - CPU Usage: %, Memory Usage: %
2023-10-27 11:33:00 - CPU Usage: %, Memory Usage: %
2023-10-27 11:36:00 - CPU Usage: %, Memory Usage: %
2023-10-27 11:39:01 - CPU Usage: %, Memory Usage: %
2023-10-27 11:42:01 - CPU Usage: %, Memory Usage: %
2023-10-27 11:45:01 - CPU Usage: %, Memory Usage: %
2023-10-27 11:48:02 - CPU Usage: %, Memory Usage: %
2023-10-27 11:51:02 - CPU Usage: %, Memory Usage: %
2023-10-27 11:54:02 - CPU Usage: %, Memory Usage: %
2023-10-27 11:57:02 - CPU Usage: %, Memory Usage: %
2023-10-27 12:00:03 - CPU Usage: %, Memory Usage: %
2023-10-27 12:03:03 - CPU Usage: %, Memory Usage: %
2023-10-27 12:06:03 - CPU Usage: %, Memory Usage: %
2023-10-27 12:09:04 - CPU Usage: %, Memory Usage: %
2023-10-27 12:12:04 - CPU Usage: %, Memory Usage: %
2023-10-27 12:15:04 - CPU Usage: %, Memory Usage: %
2023-10-27 12:18:05 - CPU Usage: %, Memory Usage: %
2023-10-27 12:21:05 - CPU Usage: %, Memory Usage: %
2023-10-27 12:24:05 - CPU Usage: %, Memory Usage: %
2023-10-27 12:27:06 - CPU Usage: %, Memory Usage: %
2023-10-27 12:30:06 - CPU Usage: %, Memory Usage: %
2023-10-27 12:33:06 - CPU Usage: %, Memory Usage: %
2023-10-27 12:36:06 - CPU Usage: %, Memory Usage: %
2023-10-27 12:39:07 - CPU Usage: %, Memory Usage: %
2023-10-27 12:42:07 - CPU Usage: %, Memory Usage: %
2023-10-27 12:45:07 - CPU Usage: %, Memory Usage: %
2023-10-27 12:48:08 - CPU Usage: %, Memory Usage: %
2023-10-27 12:51:08 - CPU Usage: %, Memory Usage: %
2023-10-27 12:54:08 - CPU Usage: %, Memory Usage: %
2023-10-27 12:57:09 - CPU Usage: %, Memory Usage: %
2023-10-27 13:00:09 - CPU Usage: %, Memory Usage: %
2023-10-27 13:03:09 - CPU Usage: %, Memory Usage: %
2023-10-27 13:06:09 - CPU Usage: %, Memory Usage: %
2023-10-27 13:09:10 - CPU Usage: %, Memory Usage: %
2023-10-27 13:12:10 - CPU Usage: %, Memory Usage: %
2023-10-27 13:15:10 - CPU Usage: %, Memory Usage: %
2023-10-27 13:18:11 - CPU Usage: %, Memory Usage: %
2023-10-27 13:21:11 - CPU Usage: %, Memory Usage: %
2023-10-27 13:24:11 - CPU Usage: %, Memory Usage: %
2023-10-27 13:27:12 - CPU Usage: %, Memory Usage: %
2023-10-27 13:30:12 - CPU Usage: %, Memory Usage: %
2023-10-27 13:33:12 - CPU Usage: %, Memory Usage: %
2023-10-27 13:36:13 - CPU Usage: %, Memory Usage: %
2023-10-27 13:39:13 - CPU Usage: %, Memory Usage: %
2023-10-27 13:42:13 - CPU Usage: %, Memory Usage: %
2023-10-27 13:45:14 - CPU Usage: %, Memory Usage: %
2023-10-27 13:48:14 - CPU Usage: %, Memory Usage: %
2023-10-27 13:51:14 - CPU Usage: %, Memory Usage: %
2023-10-27 13:54:15 - CPU Usage: %, Memory Usage: %
2023-10-27 13:57:15 - CPU Usage: %, Memory Usage: %
2023-10-27 14:00:15 - CPU Usage: %, Memory Usage: %
2023-10-27 14:03:15 - CPU Usage: %, Memory Usage: %
2023-10-27 14:06:16 - CPU Usage: %, Memory Usage: %
2023-10-27 14:09:16 - CPU Usage: %, Memory Usage: %
2023-10-27 14:12:16 - CPU Usage: %, Memory Usage: %
2023-10-27 14:15:17 - CPU Usage: %, Memory Usage: %
2023-10-27 14:18:17 - CPU Usage: %, Memory Usage: %
2023-10-27 14:21:17 - CPU Usage: %, Memory Usage: %
2023-10-27 14:24:18 - CPU Usage: %, Memory Usage: %
2023-10-27 14:27:18 - CPU Usage: %, Memory Usage: %
2023-10-27 14:30:18 - CPU Usage: %, Memory Usage: %
2023-10-27 14:33:19 - CPU Usage: %, Memory Usage: %
2023-10-27 14:36:19 - CPU Usage: %, Memory Usage: %
2023-10-27 14:39:19 - CPU Usage: %, Memory Usage: %
2023-10-27 14:42:20 - CPU Usage: %, Memory Usage: %
2023-10-27 14:45:20 - CPU Usage: %, Memory Usage: %
2023-10-27 14:48:20 - CPU Usage: %, Memory Usage: %
2023-10-27 14:51:21 - CPU Usage: %, Memory Usage: %
2023-10-27 14:54:21 - CPU Usage: %, Memory Usage: %
2023-10-27 14:57:21 - CPU Usage: %, Memory Usage: %
2023-10-27 15:00:22 - CPU Usage: %, Memory Usage: %
2023-10-27 15:03:22 - CPU Usage: %, Memory Usage: %
2023-10-27 15:06:22 - CPU Usage: %, Memory Usage: %
2023-10-27 15:09:23 - CPU Usage: %, Memory Usage: %
2023-10-27 15:12:23 - CPU Usage: %, Memory Usage: %
2023-10-27 15:15:23 - CPU Usage: %, Memory Usage: %
2023-10-27 15:18:24 - CPU Usage: %, Memory Usage: %
2023-10-27 15:21:24 - CPU Usage: %, Memory Usage: %
2023-10-27 15:24:24 - CPU Usage: %, Memory Usage: %
2023-10-27 15:27:24 - CPU Usage: %, Memory Usage: %
2023-10-27 15:30:25 - CPU Usage: %, Memory Usage: %
2023-10-27 15:33:25 - CPU Usage: %, Memory Usage: %
2023-10-27 15:36:25 - CPU Usage: %, Memory Usage: %
2023-10-27 15:39:26 - CPU Usage: %, Memory Usage: %
2023-10-27 15:42:26 - CPU Usage: %, Memory Usage: %
2023-10-27 15:45:26 - CPU Usage: %, Memory Usage: %
2023-10-27 15:48:27 - CPU Usage: %, Memory Usage: %
2023-10-27 15:51:27 - CPU Usage: %, Memory Usage: %
2023-10-27 15:54:27 - CPU Usage: %, Memory Usage: %
2023-10-27 15:57:28 - CPU Usage: %, Memory Usage: %
2023-10-27 16:00:28 - CPU Usage: %, Memory Usage: %
2023-10-27 16:03:28 - CPU Usage: %, Memory Usage: %
2023-10-27 16:06:29 - CPU Usage: %, Memory Usage: %
2023-10-27 16:09:29 - CPU Usage: %, Memory Usage: %
2023-10-27 16:12:29 - CPU Usage: %, Memory Usage: %
2023-10-27 16:15:30 - CPU Usage: %, Memory Usage: %
2023-10-27 16:18:30 - CPU Usage: %, Memory Usage: %
2023-10-27 16:21:30 - CPU Usage: %, Memory Usage: %
2023-10-27 16:24:31 - CPU Usage: %, Memory Usage: %
2023-10-27 16:27:31 - CPU Usage: %, Memory Usage: %
2023-10-27 16:30:31 - CPU Usage: %, Memory Usage: %
2023-10-27 16:33:32 - CPU Usage: %, Memory Usage: %
2023-10-27 16:36:32 - CPU Usage: %, Memory Usage: %
2023-10-27 16:39:32 - CPU Usage: %, Memory Usage: %
2023-10-27 16:42:32 - CPU Usage: %, Memory Usage: %
2023-10-27 16:45:33 - CPU Usage: %, Memory Usage: %
2023-10-27 16:48:33 - CPU Usage: %, Memory Usage: %
